Date,Value
2018-06-07,1.78
2018-06-08,1.78
2018-06-11,1.78
2018-06-12,1.78
2018-06-13,1.78
2018-06-14,1.78
2018-06-15,1.78
2018-06-18,1.78
2018-06-19,1.78
2018-06-20,1.78
2018-06-21,1.78
2018-06-22,1.78
2018-06-25,1.78
2018-06-26,1.78
2018-06-27,1.78
2018-06-28,1.78
2018-06-29,1.78
2018-07-02,1.78
2018-07-03,1.78
2018-07-04,1.77
2018-07-05,1.78
2018-07-06,1.78
2018-07-09,1.78
2018-07-10,1.78
2018-07-11,1.78
2018-07-12,1.78
2018-07-13,1.78
2018-07-16,1.78
2018-07-17,1.78
2018-07-18,1.78
2018-07-19,1.78
2018-07-20,1.78
2018-07-23,1.78
2018-07-24,1.78
2018-07-25,1.76
2018-07-26,1.76
2018-07-27,1.76
2018-07-30,1.76
2018-07-31,1.76
2018-08-01,1.76
2018-08-02,1.76
2018-08-03,1.76
2018-08-06,1.76
2018-08-07,1.76
2018-08-08,1.76
2018-08-09,1.75
2018-08-10,1.75
2018-08-13,1.74
2018-08-14,1.74
2018-08-15,1.74
2018-08-16,1.74
2018-08-17,1.74
2018-08-20,1.74
2018-08-21,1.74
2018-08-22,1.74
2018-08-23,1.74
2018-08-24,1.72
2018-08-27,1.72
2018-08-28,1.72
2018-08-29,1.72
2018-08-30,1.72
2018-08-31,1.72
2018-09-03,1.71
2018-09-04,1.71
2018-09-05,1.71
2018-09-06,1.71
2018-09-07,1.71
2018-09-10,1.71
2018-09-11,1.71
2018-09-12,1.71
2018-09-13,1.71
2018-09-14,1.71
2018-09-17,1.71
2018-09-18,1.71
2018-09-19,1.71
2018-09-20,1.73
2018-09-21,1.73
2018-09-24,1.73
2018-09-25,1.73
2018-09-26,1.73
2018-09-27,1.73
2018-09-28,1.74
2018-10-01,1.73
2018-10-02,1.73
2018-10-03,1.73
2018-10-04,1.73
2018-10-05,1.72
2018-10-08,1.74
2018-10-09,1.73
2018-10-10,1.74
2018-10-11,1.73
2018-10-12,1.75
2018-10-15,1.74
2018-10-16,1.76
2018-10-17,1.75
2018-10-18,1.76
2018-10-19,1.76
2018-10-23,1.76
2018-10-24,1.74
2018-10-25,1.72
2018-10-26,1.72
2018-10-29,1.7
2018-10-30,1.72
2018-10-31,1.73
2018-11-01,1.75
2018-11-02,1.78
2018-11-05,1.8
2018-11-06,1.8
2018-11-07,1.85
2018-11-08,1.86
2018-11-09,1.86
2018-11-12,1.86
2018-11-13,1.86
2018-11-14,1.84
2018-11-15,1.84
2018-11-16,1.84
2018-11-19,1.82
2018-11-20,1.83
2018-11-21,1.82
2018-11-22,1.79
2018-11-23,1.78
2018-11-26,1.77
2018-11-27,1.77
2018-11-28,1.77
2018-11-29,1.74
2018-11-30,1.74
2018-12-03,1.76
2018-12-04,1.75
2018-12-05,1.75
2018-12-06,1.75
2018-12-07,1.75
2018-12-10,1.75
2018-12-11,1.76
2018-12-12,1.77
2018-12-13,1.79
2018-12-14,1.76
2018-12-17,1.76
2018-12-18,1.75
2018-12-19,1.76
2018-12-20,1.71
2018-12-21,1.74
2018-12-24,1.73
2018-12-27,1.73
2018-12-28,1.72
2018-12-31,1.72
2019-01-03,1.69
2019-01-04,1.7
2019-01-07,1.7
2019-01-08,1.71
2019-01-09,1.71
2019-01-10,1.7
2019-01-11,1.7
2019-01-14,1.69
2019-01-15,1.68
2019-01-16,1.69
2019-01-17,1.69
2019-01-18,1.69
2019-01-21,1.69
2019-01-22,1.7
2019-01-23,1.71
2019-01-24,1.71
2019-01-25,1.71
2019-01-28,1.71
2019-01-29,1.71
2019-01-30,1.71
2019-01-31,1.71
2019-02-01,1.71
2019-02-04,1.71
2019-02-05,1.72
2019-02-07,1.67
2019-02-08,1.64
2019-02-11,1.64
2019-02-12,1.64
2019-02-13,1.68
2019-02-14,1.71
2019-02-15,1.71
2019-02-18,1.71
2019-02-19,1.71
2019-02-20,1.71
2019-02-21,1.71
2019-02-22,1.71
2019-02-25,1.71
2019-02-26,1.7
2019-02-27,1.7
2019-02-28,1.7
2019-03-01,1.7
2019-03-04,1.7
2019-03-05,1.69
2019-03-06,1.69
2019-03-07,1.68
2019-03-08,1.69
2019-03-11,1.69
2019-03-12,1.69
2019-03-13,1.68
2019-03-14,1.68
2019-03-15,1.68
2019-03-18,1.68
2019-03-19,1.68
2019-03-20,1.67
2019-03-21,1.67
2019-03-22,1.67
2019-03-25,1.65
2019-03-26,1.65
2019-03-27,1.52
2019-03-28,1.51
2019-03-29,1.52
2019-04-01,1.52
2019-04-02,1.5
2019-04-03,1.49
2019-04-04,1.5
2019-04-05,1.5
2019-04-08,1.5
2019-04-09,1.5
2019-04-10,1.5
2019-04-11,1.5
2019-04-12,1.52
2019-04-15,1.53
2019-04-16,1.54
2019-04-17,1.48
2019-04-18,1.47
2019-04-23,1.47
2019-04-24,1.44
2019-04-26,1.44
2019-04-29,1.44
2019-04-30,1.45
2019-05-01,1.45
2019-05-02,1.46
2019-05-03,1.46
2019-05-06,1.46
2019-05-07,1.46
2019-05-08,1.41
2019-05-09,1.45
2019-05-10,1.44
2019-05-13,1.44
2019-05-14,1.44
2019-05-15,1.42
2019-05-16,1.42
2019-05-17,1.42
2019-05-20,1.42
2019-05-21,1.42
2019-05-22,1.4
2019-05-23,1.38
2019-05-24,1.36
2019-05-27,1.36
2019-05-28,1.36
2019-05-29,1.29
2019-05-30,1.31
2019-05-31,1.31
2019-06-04,1.28
2019-06-05,1.26
2019-06-06,1.26
2019-06-07,1.26
2019-06-10,1.26
2019-06-11,1.26
2019-06-12,1.25
2019-06-13,1.23
2019-06-14,1.22
2019-06-17,1.22
2019-06-18,1.22
2019-06-19,1.16
2019-06-20,1.18
2019-06-21,1.18
2019-06-24,1.18
2019-06-25,1.18
2019-06-26,1.18
2019-06-27,1.2
2019-06-28,1.22
2019-07-01,1.21
2019-07-02,1.21
2019-07-03,1.2
2019-07-04,1.2
2019-07-05,1.2
2019-07-08,1.2
2019-07-09,1.2
2019-07-10,1.2
2019-07-11,1.2
2019-07-12,1.2
2019-07-15,1.2
2019-07-16,1.2
2019-07-17,1.2
2019-07-18,1.2
2019-07-19,1.2
2019-07-22,1.2
2019-07-23,1.2
2019-07-24,1.19
2019-07-25,1.16
2019-07-26,1.16
2019-07-29,1.16
2019-07-30,1.16
2019-07-31,1.16
2019-08-01,1.16
2019-08-02,1.12
2019-08-05,1.12
2019-08-06,1.1
2019-08-07,0.9
2019-08-08,0.9
2019-08-09,0.9
2019-08-12,0.91
2019-08-13,0.91
2019-08-14,0.91
2019-08-15,0.89
2019-08-16,0.89
2019-08-19,0.89
2019-08-20,0.87
2019-08-21,0.87
2019-08-22,0.87
2019-08-23,0.87
2019-08-26,0.87
2019-08-27,0.87
2019-08-28,0.84
2019-08-29,0.83
2019-08-30,0.82
2019-09-02,0.82
2019-09-03,0.82
2019-09-04,0.82
2019-09-05,0.82
2019-09-06,0.83
2019-09-09,0.82
2019-09-10,0.83
2019-09-11,0.83
2019-09-12,0.83
2019-09-13,0.83
2019-09-16,0.83
2019-09-17,0.83
2019-09-18,0.83
2019-09-19,0.83
2019-09-20,0.84
2019-09-23,0.83
2019-09-24,0.83
2019-09-25,0.83
2019-09-26,0.83
2019-09-27,0.83
2019-09-30,0.83
2019-10-01,0.83
2019-10-02,0.78
2019-10-03,0.78
2019-10-04,0.78
2019-10-07,0.78
2019-10-08,0.78
2019-10-09,0.78
2019-10-10,0.78
2019-10-11,0.78
2019-10-14,0.78
2019-10-15,0.78
2019-10-16,0.78
2019-10-17,0.78
2019-11-15,0.99
2019-11-18,0.99
2019-11-19,0.97
2019-11-20,0.97
2019-11-21,0.97
2019-11-22,0.99
2019-11-25,0.98
2019-11-26,0.98
2019-11-27,0.98
2019-11-28,0.95
2019-11-29,0.97
2019-12-02,1.01
2019-12-03,1.04
2019-12-04,1.01
2019-12-05,1.05
2019-12-06,1.08
2019-12-09,1.12
2019-12-10,1.09
2019-12-11,1.06
2019-12-12,1.05
2019-12-13,1.08
2019-12-16,1.05
2019-12-17,1.07
2019-12-18,1.08
2019-12-19,1.1
2019-12-20,1.12
2019-12-23,1.12
2019-12-24,1.12
2019-12-27,1.12
2019-12-30,1.12
2019-12-31,1.12
2020-01-03,1.09
2020-01-06,1.07
2020-01-07,1.06
2020-01-08,1.05
2020-01-09,1.06
2020-01-10,1.06
2020-01-13,1.04
2020-01-14,1.03
2020-01-15,1.02
2020-01-16,1.02
2020-01-17,1.02
2020-01-20,1.02
2020-01-21,1.02
2020-01-22,1.02
2020-01-23,1.02
2020-01-24,1.03
2020-01-27,1.03
2020-01-28,1.01
2020-01-29,1.01
2020-01-30,1.01
2020-01-31,1.0
2020-02-03,0.98
2020-02-04,0.96
2020-02-05,1.0
2020-02-07,1.03
2020-02-10,1.01
2020-02-11,0.99
2020-02-12,1.02
2020-02-13,1.02
2020-02-14,1.02
2020-02-17,1.01
2020-02-18,0.99
2020-02-19,0.99
2020-02-20,0.97
2020-02-21,0.94
2020-02-24,0.92
2020-02-25,0.9
2020-02-26,0.88
2020-02-27,0.87
2020-02-28,0.8
2020-03-02,0.6
2020-03-03,0.62
2020-03-04,0.55
2020-03-05,0.56
2020-03-06,0.56
2020-03-09,0.54
2020-03-10,0.59
2020-03-11,0.63
2020-03-12,0.58
2020-03-13,0.61
2020-03-16,0.34
2020-03-17,0.46
2020-03-18,0.54
2020-03-19,0.57
2020-03-20,0.4
2020-03-23,0.3
2020-03-24,0.29
2020-03-25,0.29
2020-03-26,0.29
2020-03-27,0.28
2020-03-30,0.25
2020-03-31,0.25
2020-04-01,0.26
2020-04-02,0.26
2020-04-03,0.26
2020-04-06,0.27
2020-04-07,0.27
2020-04-08,0.27
2020-04-09,0.27
2020-04-14,0.27
2020-04-15,0.27
2020-04-16,0.23
2020-04-17,0.24
2020-04-20,0.24
2020-04-21,0.24
2020-04-22,0.24
2020-04-23,0.24
2020-04-24,0.24
2020-04-28,0.15
2020-04-29,0.15
2020-04-30,0.15
2020-05-01,0.15
2020-05-04,0.15
2020-05-05,0.13
2020-05-06,0.13
2020-05-07,0.13
2020-05-08,0.1
2020-05-11,0.1
2020-05-12,0.1
2020-05-13,0.1
2020-05-14,0.09
2020-05-15,0.08
2020-05-18,0.07
2020-05-19,0.07
2020-05-20,0.07
2020-05-21,0.07
2020-05-22,0.04
2020-05-25,0.05
2020-05-26,0.09
2020-05-27,0.12
2020-05-28,0.11
2020-05-29,0.11
2020-06-02,0.13
2020-06-03,0.15
2020-06-04,0.19
2020-06-05,0.18
2020-06-08,0.18
2020-06-09,0.18
2020-06-10,0.18
2020-06-11,0.18
2020-06-12,0.18
2020-06-15,0.18
2020-06-16,0.2
2020-06-17,0.21
2020-06-18,0.2
2020-06-19,0.22
2020-06-22,0.22
2020-06-23,0.22
2020-06-24,0.23
2020-06-25,0.23
2020-06-26,0.23
2020-06-29,0.23
2020-06-30,0.23
2020-07-01,0.24
2020-07-02,0.25
2020-07-03,0.25
2020-07-06,0.25
2020-07-07,0.25
2020-07-08,0.25
2020-07-09,0.25
2020-07-10,0.25
2020-07-13,0.25
2020-07-14,0.25
2020-07-15,0.25
2020-07-16,0.25
2020-07-17,0.25
2020-07-20,0.25
2020-07-21,0.25
2020-07-22,0.25
2020-07-23,0.25
2020-07-24,0.25
2020-07-27,0.25
2020-07-28,0.25
2020-07-29,0.25
2020-07-30,0.25
2020-07-31,0.25
2020-08-03,0.25
2020-08-04,0.25
2020-08-05,0.25
2020-08-06,0.25
2020-08-07,0.25
2020-08-10,0.25
2020-08-11,0.25
2020-08-12,0.25
2020-08-13,0.25
2020-08-14,0.24
2020-08-17,0.24
2020-08-18,0.23
2020-08-19,0.23
2020-08-20,0.23
2020-08-21,0.22
2020-08-24,0.22
2020-08-25,0.22
2020-08-26,0.19
2020-08-27,0.19
2020-08-28,0.19
2020-08-31,0.19
2020-09-01,0.19
2020-09-02,0.19
2020-09-03,0.19
2020-09-04,0.19
2020-09-07,0.19
2020-09-08,0.19
2020-09-09,0.19
2020-09-10,0.19
2020-09-11,0.19
2020-09-14,0.19
2020-09-15,0.19
2020-09-16,0.19
2020-09-17,0.19
2020-09-18,0.19
2020-09-21,0.19
2020-09-22,0.19
2020-09-23,0.19
2020-09-24,0.19
2020-09-25,0.19
2020-09-28,0.19
2020-09-29,0.19
2020-09-30,0.18
2020-10-01,0.18
2020-10-02,0.18
2020-10-05,0.19
2020-10-06,0.19
2020-10-07,0.19
2020-10-08,0.19
2020-10-09,0.19
2020-10-12,0.19
2020-10-13,0.19
2020-10-14,0.18
2020-10-15,0.18
2020-10-16,0.18
2020-10-19,0.18
2020-10-20,0.18
2020-10-21,0.18
2020-10-22,0.18
2020-10-23,0.18
2020-10-27,0.18
2020-10-28,0.18
2020-10-29,0.18
2020-10-30,0.18
2020-11-02,0.18
2020-11-03,0.18
2020-11-04,0.18
2020-11-05,0.18
2020-11-06,0.18
2020-11-09,0.18
2020-11-10,0.19
2020-11-11,0.22
2020-11-12,0.22
2020-11-13,0.22
2020-11-16,0.22
2020-11-17,0.22
2020-11-18,0.22
2020-11-19,0.23
2020-11-20,0.22
2020-11-23,0.22
2020-11-24,0.22
2020-11-25,0.23
2020-11-26,0.23
2020-11-27,0.24
2021-10-14,1.07
2021-10-15,1.09
2021-10-18,1.31
2021-10-19,1.36
2021-10-20,1.36
2021-10-21,1.36
2021-10-22,1.36
2021-10-26,1.39
2021-10-27,1.51
2021-10-28,1.6
2021-10-29,1.55
2021-11-01,1.54
2021-11-02,1.56
2021-11-03,1.6
2021-11-04,1.59
2021-11-05,1.59
2021-11-08,1.59
2021-11-09,1.59
2021-11-10,1.59
2021-11-11,1.63
2021-11-12,1.63
2021-11-15,1.63
2021-11-16,1.63
2021-11-17,1.63
2021-11-18,1.65
2021-11-19,1.66
2021-11-22,1.66
2021-11-23,1.65
2021-11-24,1.51
2021-11-25,1.5
2021-11-26,1.45
2021-11-29,1.43
2021-11-30,1.43
2021-12-01,1.45
2021-12-02,1.5
2021-12-03,1.5
2021-12-06,1.5
2021-12-07,1.52
2021-12-08,1.54
2021-12-09,1.54
2021-12-10,1.54
2021-12-13,1.54
2021-12-14,1.54
2021-12-15,1.53
2021-12-16,1.54
2021-12-17,1.54
2021-12-20,1.54
2021-12-21,1.54
2021-12-22,1.54
2021-12-23,1.54
2021-12-24,1.54
2021-12-29,1.54
2021-12-30,1.54
2021-12-31,1.54
2022-01-05,1.54
2022-01-06,1.54
2022-01-07,1.54
2022-01-10,1.54
2022-01-11,1.54
2022-01-12,1.54
2022-01-13,1.54
2022-01-14,1.54
2022-01-17,1.54
2022-01-18,1.54
2022-01-19,1.64
2022-01-20,1.64
2022-01-21,1.64
2022-01-24,1.64
2022-01-25,1.66
2022-01-26,1.66
2022-01-27,1.72
2022-01-28,1.74
2022-01-31,1.74
2022-02-01,1.74
2022-02-02,1.74
2022-02-03,1.71
2022-02-04,1.73
2022-02-08,1.77
2022-02-09,1.79
2022-02-10,1.79
2022-02-11,1.85
2022-02-14,1.85
2022-02-15,1.85
2022-02-16,1.85
2022-02-17,1.85
2022-02-18,1.85
2022-02-21,1.85
2022-02-22,1.85
2022-02-23,1.92
2022-02-24,1.92
2022-02-25,1.92
2022-02-28,1.9
2022-03-01,1.9
2022-03-02,1.89
2022-03-03,1.89
2022-03-04,1.89
2022-03-07,1.89
2022-03-08,2.04
2022-03-09,2.1
2022-03-10,2.1
2022-03-11,2.1
2022-03-14,2.1
2022-03-15,2.17
2022-03-16,2.17
2022-03-17,2.19
2022-03-18,2.19
2022-03-21,2.18
2022-03-22,2.27
2022-03-23,2.32
2022-03-24,2.28
2022-03-25,2.32
2022-03-28,2.38
2022-03-29,2.39
2022-03-30,2.42
2022-03-31,2.42
2022-04-01,2.48
2022-04-04,2.48
2022-04-05,2.46
2022-04-06,2.52
2022-04-07,2.52
2022-04-08,2.58
2022-04-11,2.58
2022-04-12,2.58
2022-04-13,2.51
2022-04-14,2.54
2022-04-19,2.61
2022-04-20,2.64
2022-04-21,2.63
2022-04-22,2.78
2022-04-26,2.75
2022-04-27,2.8
2022-04-28,2.83
2022-04-29,2.86
2022-05-02,2.92
2022-05-03,2.94
2022-05-04,2.96
2022-05-05,2.91
2022-05-06,2.95
2022-05-09,2.95
2022-05-10,2.88
2022-05-11,2.8
2022-05-12,2.73
2022-05-13,2.66
2022-05-16,2.66
2022-05-17,2.68
2022-05-18,2.7
2022-05-19,2.67
2022-05-20,2.67
2022-05-23,2.67
2022-05-24,2.67
2022-05-25,2.83
2022-05-26,2.88
2022-05-27,2.88
2022-05-30,2.88
2022-05-31,2.98
2022-06-01,2.99
2022-06-02,2.99
2022-06-03,2.99
2022-06-07,3.01
2022-06-08,3.03
2022-06-09,3.03
2022-06-10,3.03
2022-06-13,3.11
2022-06-14,3.31
2022-06-15,3.4
2022-06-16,3.36
2022-06-17,3.4
2022-06-20,3.4
2022-06-21,3.4
2022-06-22,3.38
2022-06-23,3.3
2022-06-27,3.26
2022-06-28,3.32
2022-06-29,3.32
2022-06-30,3.3
2022-07-01,3.18
2022-07-04,3.12
2022-07-05,3.12
2022-07-06,3.08
2022-07-07,3.12
2022-07-08,3.12
2022-07-11,3.19
2022-07-12,3.21
2022-07-13,3.18
2022-07-14,3.28
2022-07-15,3.28
2022-07-18,3.36
2022-07-19,3.35
2022-07-20,3.41
2022-07-21,3.41
2022-07-22,3.4
2022-07-25,3.38
2022-07-26,3.39
2022-07-27,3.39
2022-07-28,3.34
2022-07-29,3.25
2022-08-01,3.25
2022-08-02,3.25
2022-08-03,3.25
2022-08-04,3.3
2022-08-05,3.3
2022-08-08,3.34
2022-08-09,3.32
2022-08-10,3.34
2022-08-11,3.38
2022-08-12,3.43
2022-08-15,3.43
2022-08-16,3.43
2022-08-17,3.45
2022-08-18,3.5
2022-08-19,3.51
2022-08-22,3.52
2022-08-23,3.61
2022-08-24,3.65
2022-08-25,3.68
2022-08-26,3.68
2022-08-29,3.75
2022-08-30,3.75
2022-08-31,3.75
2022-09-01,3.84
2022-09-02,3.84
2022-09-05,3.84
2022-09-06,3.84
2022-09-07,3.88
2022-09-08,3.8
2022-09-09,3.8
2022-09-12,3.8
2022-09-13,3.78
2022-09-14,3.9
2022-09-15,3.9
2022-09-16,3.93
2022-09-19,3.93
2022-09-20,3.93
2022-09-21,3.93
2022-09-22,3.95
2022-09-23,4.0
2022-09-27,4.08
2022-09-28,4.08
2022-09-29,3.97
2022-09-30,4.03
2022-10-03,4.03
2022-10-04,4.0
2022-10-05,3.92
2022-10-06,3.92
2022-10-07,4.0
2022-10-10,4.0
2022-10-11,4.12
2022-10-12,4.08
2022-10-13,4.12
2022-10-14,4.17
2022-10-17,4.19
2022-10-18,4.32
2022-10-19,4.37
2022-10-20,4.35
2022-10-21,4.35
2022-10-25,4.3
2022-10-26,4.3
2022-10-27,4.25
2022-10-28,4.34
2022-10-31,4.3
2022-11-01,4.46
2022-11-02,4.58
2022-11-03,4.64
2022-11-04,4.61
2022-11-07,4.62
2022-11-08,4.73
2022-11-09,4.64
2022-11-10,4.49
2022-11-11,4.3
2022-11-14,4.34
2022-11-15,4.32
2022-11-16,4.3
2022-11-17,4.27
2022-11-18,4.31
2022-11-21,4.35
2022-11-22,4.4
2022-11-23,4.68
2022-11-24,4.69
2022-11-25,4.74
2022-11-28,4.69
2022-11-29,4.73
2022-11-30,4.7
2022-12-01,4.68
2022-12-02,4.67
2022-12-05,4.67
2022-12-06,4.71
2022-12-07,4.81
2022-12-08,4.87
2022-12-09,4.88
2022-12-12,4.91
2022-12-13,4.95
2022-12-14,4.94
2022-12-15,5.09
2022-12-16,5.09
2022-12-19,5.07
2022-12-20,5.08
2022-12-21,5.06
2022-12-22,5.05
2022-12-23,5.05
2022-12-28,5.12
2022-12-29,5.12
2022-12-30,5.12
2023-01-04,5.1
2023-01-05,5.05
2023-01-06,5.05
2023-01-09,5.0
2023-01-10,4.99
2023-01-11,4.98
2023-01-12,4.92
2023-01-13,4.88
2023-01-16,4.88
2023-01-17,4.87
2023-01-18,4.88
2023-01-19,4.84
2023-01-20,4.87
2023-01-23,4.87
2023-01-24,4.87
2023-01-25,4.81
2023-01-26,4.81
2023-01-27,4.81
2023-01-30,4.81
2023-01-31,4.82
2023-02-01,4.73
2023-02-02,4.67
2023-02-03,4.61
2023-02-07,4.72
2023-02-08,4.78
2023-02-09,4.85
2023-02-10,4.9
2023-02-13,4.98
2023-02-14,4.9
2023-02-15,4.95
2023-02-16,4.95
2023-02-17,4.91
2023-02-20,4.92
2023-02-21,4.98
2023-02-22,5.06
2023-02-23,5.15
2023-02-24,5.19
2023-02-27,5.19
2023-02-28,5.16
2023-03-01,5.18
2023-03-02,5.2
2023-03-03,5.23
2023-03-06,5.23
2023-03-07,5.25
2023-03-08,5.29
2023-03-09,5.29
2023-03-10,5.25
2023-03-13,5.17
2023-03-14,5.0
2023-03-15,5.13
2023-03-16,4.95
2023-03-17,5.05
2023-03-20,4.9
2023-03-21,4.88
2023-03-22,4.92
2023-03-23,4.82
2023-03-24,4.78
2023-03-27,4.75
2023-03-28,4.78
2023-03-29,4.86
2023-03-30,4.95
2023-03-31,4.94
2023-04-03,4.94
2023-04-04,4.94
2023-04-05,5.14
2023-04-06,5.11
2023-04-11,5.12
2023-04-12,5.11
2023-04-13,5.13
2023-04-14,5.13
2023-04-17,5.14
2023-04-18,5.2
2023-04-19,5.24
2023-04-20,5.18
2023-04-21,5.17
2023-04-24,5.17
2023-04-26,5.14
2023-04-27,5.14
2023-04-28,5.2
2023-05-01,5.2
2023-05-02,5.23
2023-05-03,5.25
2023-05-04,5.22
2023-05-05,5.21
2023-05-08,5.23
2023-05-09,5.25
2023-05-10,5.25
2023-05-11,5.23
2023-05-12,5.19
2023-05-15,5.19
2023-05-16,5.25
2023-05-17,5.3
2023-05-18,5.45
2023-05-19,5.57
2023-05-22,5.56
2023-05-23,5.63
2023-05-24,5.37
2023-05-25,5.37
2023-05-26,5.37
2023-05-29,5.38
2023-05-30,5.35
2023-05-31,5.36
2023-06-01,5.36
2023-06-02,5.36
2023-06-06,5.37
2023-06-07,5.37
2023-06-08,5.39
2023-06-09,5.39
2023-06-12,5.39
2023-06-13,5.39
2023-06-14,5.41
2023-06-15,5.39
2023-06-16,5.39
2023-06-19,5.39
2023-06-20,5.41
2023-06-21,5.41
2023-06-22,5.44
2023-06-23,5.44
2023-06-26,5.43
2023-06-27,5.43
2023-06-28,5.43
2023-06-29,5.43
2023-06-30,5.43
2023-07-03,5.43
2023-07-04,5.51
2023-07-05,5.52
2023-07-06,5.56
2023-07-07,5.61
2023-07-10,5.63
2023-07-11,5.71
2023-07-12,5.64
2023-07-13,5.58
2023-07-17,5.58
2023-07-18,5.59
2023-07-19,5.63
2023-07-20,5.65
2023-07-21,5.66
2023-07-24,5.66
2023-07-25,5.67
2023-07-26,5.68
2023-07-27,5.68
2023-07-28,5.69
2023-07-31,5.68
2023-08-01,5.67
2023-08-02,5.67
2023-08-03,5.67
2023-08-04,5.67
2023-08-07,5.68
2023-08-08,5.68
2023-08-09,5.69
2023-08-10,5.69
2023-08-11,5.69
2023-08-14,5.68
2023-08-15,5.69
2023-08-16,5.68
2023-08-17,5.68
2023-08-18,5.68
2023-08-21,5.68
2023-08-22,5.68
2023-08-23,5.68
2023-08-24,5.67
2023-08-25,5.67
2023-08-28,5.68
2023-08-29,5.67
2023-08-30,5.67
2023-08-31,5.67
2023-09-01,5.67
2023-09-04,5.67
2023-09-05,5.67
2023-09-06,5.67
2023-09-07,5.67
2023-09-08,5.67
2023-09-11,5.67
2023-09-12,5.67
2023-09-13,5.67
2023-09-14,5.67
2023-09-15,5.68
2023-09-18,5.68
2023-09-19,5.68
2023-09-20,5.68
2023-09-21,5.69
2023-09-22,5.68
2023-09-25,5.69
2023-09-26,5.69
2023-09-27,5.76
2023-09-28,5.77
2023-09-29,5.79
2023-10-02,5.8
2023-10-03,5.8
2023-10-04,5.78
2023-10-05,5.78
2023-10-06,5.78
2023-10-09,5.76
2023-10-10,5.76
2023-10-11,5.74
2023-10-12,5.74
2023-10-13,5.74
2023-10-16,5.74
2023-10-17,5.7
2023-10-18,5.7
2023-10-19,5.7
2023-10-20,5.69
2023-10-24,5.7
2023-10-25,5.7
2023-10-26,5.7
2023-10-27,5.7
2023-10-30,5.7
2023-10-31,5.68
2023-11-01,5.66
2023-11-02,5.65
2023-11-03,5.41
2023-11-06,5.38
2023-11-07,5.37
2023-11-08,5.33
2023-11-09,5.32
2023-11-10,5.32
2023-11-13,5.31
2023-11-14,5.27
2023-11-15,5.18
2023-11-16,5.18
2023-11-17,5.13
2023-11-20,5.15
2023-11-21,5.17
2023-11-22,5.19
2023-11-23,5.27
2023-11-24,5.29
2023-11-27,5.29
2023-11-28,5.23
2023-11-29,5.23
2023-11-30,5.23
2023-12-01,5.23
2023-12-04,5.23
2023-12-05,5.23
2023-12-06,5.24
2023-12-07,5.23
2023-12-08,5.24
2023-12-11,5.24
2023-12-12,5.24
2023-12-13,5.24
2023-12-14,5.01
2023-12-15,5.01
2023-12-18,5.01
2023-12-19,5.03
2023-12-20,5.03
2023-12-21,5.02
2023-12-22,5.02
2023-12-27,5.02
2023-12-28,5.0
2023-12-29,5.0
2024-01-03,5.05
2024-01-04,5.05
2024-01-05,5.05
2024-01-08,5.08
2024-01-09,5.08
2024-01-10,5.08
2024-01-11,5.08
